time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco,el_price,consumption
2022-02-04 00:00:00+02:00,-7.8,-9.0,91.0,,,190.0,3.6,9.3,1015.6,2.0,0.11992,2.023
2022-02-04 01:00:00+02:00,-7.9,-9.1,91.0,,,160.0,3.6,9.3,1015.5,3.0,0.13871,1.974
2022-02-04 02:00:00+02:00,-7.6,-8.7,92.0,,,170.0,3.6,9.3,1015.8,4.0,0.0963,1.993
2022-02-04 03:00:00+02:00,-7.6,-8.7,92.0,,,160.0,3.6,9.3,1015.3,4.0,0.09620999999999999,2.028
2022-02-04 04:00:00+02:00,-7.5,-8.9,90.0,,,180.0,3.6,9.3,1015.4,4.0,0.09622,1.461
2022-02-04 05:00:00+02:00,-8.0,-9.5,89.0,,,180.0,7.2,9.3,1015.4,4.0,0.08006999999999999,1.98
2022-02-04 06:00:00+02:00,-8.8,-10.1,90.0,,,140.0,3.6,13.0,1015.5,5.0,0.12491,1.375
2022-02-04 07:00:00+02:00,-9.3,-10.2,93.0,,,180.0,7.2,13.0,1015.3,4.0,0.16516,1.438
2022-02-04 08:00:00+02:00,-9.5,-11.0,89.0,,170.0,180.0,3.6,13.0,1015.5,1.0,0.14589,1.227
2022-02-04 09:00:00+02:00,-9.1,-11.0,86.0,,,160.0,7.2,14.8,1014.9,3.0,0.17921,1.005
2022-02-04 10:00:00+02:00,-7.0,-9.1,85.0,,,160.0,14.4,14.8,1014.7,3.0,0.19668,0.886
2022-02-04 11:00:00+02:00,-6.4,-9.0,82.0,,,170.0,10.8,16.7,1014.7,2.0,0.19662000000000002,0.313
2022-02-04 12:00:00+02:00,-5.9,-9.1,78.0,,,160.0,14.4,24.1,1014.2,1.0,0.19440000000000002,0.276
2022-02-04 13:00:00+02:00,-5.3,-9.6,72.0,,,160.0,14.4,24.1,1013.4,1.0,0.19344999999999998,0.321
2022-02-04 14:00:00+02:00,-4.8,-9.1,72.0,,,160.0,18.0,25.9,1012.6,1.0,0.17804,0.801
2022-02-04 15:00:00+02:00,-4.8,-9.2,71.0,,,150.0,18.0,27.8,1011.5,1.0,0.17604,0.437
2022-02-04 16:00:00+02:00,-5.5,-9.9,71.0,,,140.0,18.0,27.8,1010.8,1.0,0.14844,0.359
2022-02-04 17:00:00+02:00,-5.9,-9.6,75.0,,,140.0,18.0,29.6,1010.4,1.0,0.14978999999999998,1.574
2022-02-04 18:00:00+02:00,-5.8,-9.2,77.0,,,140.0,18.0,31.5,1009.5,1.0,0.14439,5.907
2022-02-04 19:00:00+02:00,-5.0,-8.2,78.0,,,150.0,18.0,33.3,1008.3,2.0,0.14043,9.406
2022-02-04 20:00:00+02:00,-4.8,-7.7,80.0,,,150.0,14.4,35.2,1007.7,4.0,0.05011,4.874
2022-02-04 21:00:00+02:00,-4.8,-7.2,83.0,,,160.0,18.0,37.0,1007.0,4.0,0.02197,2.257
2022-02-04 22:00:00+02:00,-4.5,-6.8,84.0,,,160.0,18.0,37.0,1006.1,4.0,0.0201,3.475
2022-02-04 23:00:00+02:00,-4.4,-6.8,83.0,,,160.0,21.6,38.9,1005.5,14.0,0.07504000000000001,4.051
2022-02-05 00:00:00+02:00,-4.2,-6.7,83.0,,,150.0,14.4,38.9,1004.5,14.0,0.07504000000000001,2.265
2022-02-05 01:00:00+02:00,-4.1,-6.1,86.0,,,160.0,14.4,38.9,1003.7,14.0,0.016,1.971
2022-02-05 02:00:00+02:00,-3.9,-5.7,87.0,,,160.0,18.0,38.9,1002.5,15.0,0.01591,1.99
2022-02-05 03:00:00+02:00,-3.8,-6.0,85.0,,,160.0,18.0,38.9,1001.7,14.0,0.01526,2.013
2022-02-05 04:00:00+02:00,-3.5,-5.7,85.0,,,160.0,18.0,38.9,1000.7,14.0,0.0169,2.013
2022-02-05 05:00:00+02:00,-3.3,-5.3,86.0,,,170.0,21.6,38.9,999.6,14.0,0.02128,1.991
2022-02-05 06:00:00+02:00,-3.1,-5.1,86.0,,,170.0,21.6,42.6,998.7,14.0,0.08374,1.748
2022-02-05 07:00:00+02:00,-2.9,-5.1,85.0,,,160.0,21.6,40.8,998.3,14.0,0.07504000000000001,0.427
2022-02-05 08:00:00+02:00,-2.9,-4.5,89.0,,180.0,170.0,18.0,38.9,997.7,14.0,0.09342,0.464
2022-02-05 09:00:00+02:00,-2.7,-4.1,90.0,,,160.0,18.0,37.0,996.8,14.0,0.09753,0.947
2022-02-05 10:00:00+02:00,-2.4,-3.7,91.0,,,170.0,18.0,38.9,996.1,14.0,0.10327,0.508
2022-02-05 11:00:00+02:00,-1.9,-3.9,86.0,,,170.0,18.0,37.0,995.7,14.0,0.10767,3.369
2022-02-05 12:00:00+02:00,-1.6,-3.9,84.0,,,170.0,14.4,33.3,995.3,14.0,0.10626000000000001,0.55
2022-02-05 13:00:00+02:00,-1.3,-3.3,86.0,,,170.0,18.0,33.3,994.8,14.0,0.059359999999999996,1.362
2022-02-05 14:00:00+02:00,-1.0,-3.2,85.0,,,170.0,14.4,31.5,994.4,14.0,0.08416,1.541
2022-02-05 15:00:00+02:00,-0.8,-2.8,86.0,,,180.0,14.4,27.8,994.3,14.0,0.04507,2.351
2022-02-05 16:00:00+02:00,-0.9,-1.9,93.0,,,190.0,10.8,24.1,994.4,14.0,0.040799999999999996,1.538
2022-02-05 17:00:00+02:00,0.1,-0.8,94.0,,,250.0,7.2,20.4,995.1,14.0,0.09981,1.139
2022-02-05 18:00:00+02:00,0.6,-0.4,93.0,,,250.0,7.2,27.8,995.8,14.0,0.12428,0.202
2022-02-05 19:00:00+02:00,0.9,-1.7,83.0,,,260.0,10.8,22.2,996.3,14.0,0.09985,0.239
2022-02-05 20:00:00+02:00,0.4,-1.2,89.0,,,240.0,7.2,20.4,996.7,4.0,0.07004,0.289
2022-02-05 21:00:00+02:00,0.4,-0.7,92.0,,,240.0,7.2,20.4,996.9,14.0,0.09983,1.256
2022-02-05 22:00:00+02:00,0.3,-0.6,94.0,,,240.0,3.6,20.4,997.2,14.0,0.09770999999999999,0.274
2022-02-05 23:00:00+02:00,0.4,-0.7,92.0,,,250.0,7.2,22.2,997.3,4.0,0.09706000000000001,0.289
2022-02-06 00:00:00+02:00,0.5,-0.9,90.0,,,240.0,7.2,14.8,997.4,4.0,0.06508,1.604
2022-02-06 01:00:00+02:00,0.6,-0.5,92.0,,,250.0,7.2,14.8,997.3,4.0,0.06974,1.939
2022-02-06 02:00:00+02:00,0.9,-0.3,92.0,,,240.0,7.2,16.7,997.2,4.0,0.056960000000000004,1.894
2022-02-06 03:00:00+02:00,1.3,-0.0,91.0,,,240.0,7.2,16.7,997.0,4.0,0.04382,1.915
2022-02-06 04:00:00+02:00,1.2,0.2,93.0,,,210.0,7.2,18.5,996.6,4.0,0.04071,1.974
2022-02-06 05:00:00+02:00,1.3,-0.0,91.0,,,240.0,7.2,20.4,996.6,4.0,0.039020000000000006,1.957
2022-02-06 06:00:00+02:00,1.1,0.1,93.0,,,230.0,14.8,16.7,995.0,4.0,0.04271,1.34
2022-02-06 07:00:00+02:00,0.8,-0.5,91.0,,,210.0,7.2,18.5,995.7,4.0,0.056420000000000005,1.271
2022-02-06 08:00:00+02:00,1.1,-0.4,90.0,,170.0,210.0,10.8,22.2,995.4,4.0,0.07,1.239
2022-02-06 09:00:00+02:00,1.3,-0.3,89.0,,,200.0,10.8,24.1,994.7,4.0,0.08631,1.909
2022-02-06 10:00:00+02:00,1.1,-0.8,87.0,,,200.0,20.5,27.8,992.0,4.0,0.10253,0.218
2022-02-06 11:00:00+02:00,1.7,0.1,89.0,,,180.0,14.4,31.5,993.0,7.0,0.11167,0.178
2022-02-06 12:00:00+02:00,1.6,0.3,91.0,,,180.0,18.0,29.6,992.0,7.0,0.11875,0.469
2022-02-06 13:00:00+02:00,1.3,0.1,92.0,,,180.0,14.4,33.3,991.1,7.0,0.12167,2.449
2022-02-06 14:00:00+02:00,1.2,-0.0,92.0,,,190.0,14.4,35.2,990.5,14.0,0.12,0.378
2022-02-06 15:00:00+02:00,1.1,-0.1,92.0,,,190.0,14.4,35.2,989.7,12.0,0.11912,0.29
2022-02-06 16:00:00+02:00,1.1,0.1,93.0,,,190.0,25.9,35.2,988.0,12.0,0.1196,0.305
2022-02-06 17:00:00+02:00,0.7,0.1,96.0,,,190.0,14.4,35.2,988.6,12.0,0.125,0.252
2022-02-06 18:00:00+02:00,0.6,-0.0,96.0,,,180.0,14.4,35.2,988.1,12.0,0.13451,0.53
2022-02-06 19:00:00+02:00,0.6,-0.0,96.0,,,180.0,14.4,35.2,987.7,14.0,0.122,0.438
2022-02-06 20:00:00+02:00,0.7,0.1,96.0,,,190.0,14.4,31.5,987.3,14.0,0.121,1.616
2022-02-06 21:00:00+02:00,0.9,0.2,95.0,,,210.0,10.8,29.6,987.7,7.0,0.11848,0.94
2022-02-06 22:00:00+02:00,1.0,0.6,97.0,,,200.0,7.2,25.9,987.9,7.0,0.10826999999999999,1.704
2022-02-06 23:00:00+02:00,1.1,0.7,97.0,,,210.0,7.2,25.9,988.1,7.0,0.11247,0.767
2022-02-07 00:00:00+02:00,1.1,0.5,96.0,,,200.0,7.2,22.2,988.0,7.0,0.09495999999999999,1.504
2022-02-07 01:00:00+02:00,1.1,0.2,94.0,,,170.0,7.2,22.2,987.8,7.0,0.02004,1.815
2022-02-07 02:00:00+02:00,1.1,0.2,94.0,,,160.0,10.8,20.4,987.8,4.0,0.01591,2.975
2022-02-07 03:00:00+02:00,1.2,0.3,94.0,,,140.0,7.2,16.7,987.3,4.0,0.01427,3.867
2022-02-07 04:00:00+02:00,1.0,0.3,95.0,,,130.0,7.2,16.7,986.7,14.0,0.01383,3.876
2022-02-07 05:00:00+02:00,0.8,0.4,97.0,,,110.0,7.2,16.7,986.3,14.0,0.024,3.9
2022-02-07 06:00:00+02:00,0.4,0.3,99.0,,,90.0,7.2,18.5,986.0,8.0,0.07654000000000001,3.815
2022-02-07 07:00:00+02:00,0.3,0.2,99.0,,,90.0,10.8,22.2,985.5,13.0,0.12283,2.295
2022-02-07 08:00:00+02:00,0.3,0.2,99.0,,170.0,90.0,10.8,24.1,985.2,15.0,0.13507,0.476
2022-02-07 09:00:00+02:00,0.3,-0.0,98.0,,,80.0,10.8,25.9,985.2,8.0,0.155,1.317
2022-02-07 10:00:00+02:00,0.3,0.2,99.0,,,80.0,7.2,24.1,985.3,8.0,0.12776,0.683
2022-02-07 11:00:00+02:00,0.5,0.2,98.0,,,70.0,3.6,20.4,985.8,8.0,0.15503,0.351
2022-02-07 12:00:00+02:00,0.7,0.4,98.0,,,70.0,3.6,11.1,986.4,15.0,0.1525,0.445
2022-02-07 13:00:00+02:00,1.0,0.6,97.0,,,0.0,4.0,11.1,987.0,15.0,0.16802,0.395
2022-02-07 14:00:00+02:00,0.5,0.4,99.0,,,320.0,7.2,13.0,987.7,15.0,0.17002,0.479
2022-02-07 15:00:00+02:00,0.5,0.2,98.0,,,310.0,7.2,13.0,988.7,14.0,0.125,0.423
2022-02-07 16:00:00+02:00,0.5,-0.1,96.0,,,320.0,10.8,14.8,989.8,14.0,0.12602,0.376
2022-02-07 17:00:00+02:00,0.4,-0.0,97.0,,,320.0,10.8,18.5,991.1,14.0,0.12718000000000002,1.828
2022-02-07 18:00:00+02:00,0.4,-0.0,97.0,,,320.0,14.4,22.2,992.5,14.0,0.13335,0.595
2022-02-07 19:00:00+02:00,0.3,-0.1,97.0,,,310.0,10.8,24.1,993.9,14.0,0.13515,1.199
2022-02-07 20:00:00+02:00,0.3,-0.3,96.0,,,300.0,14.4,27.8,995.1,14.0,0.13431,1.106
2022-02-07 21:00:00+02:00,0.2,-0.5,95.0,,,300.0,18.0,31.5,996.4,14.0,0.13209,1.304
2022-02-07 22:00:00+02:00,-0.0,-1.0,93.0,,,290.0,14.4,31.5,997.3,14.0,0.12653,0.8
2022-02-07 23:00:00+02:00,-0.1,-1.2,92.0,,,300.0,10.8,31.5,998.3,14.0,0.12021,1.015
2022-02-08 00:00:00+02:00,-0.1,-1.4,91.0,,,300.0,14.4,27.8,999.5,14.0,0.10028000000000001,1.762
2022-02-08 01:00:00+02:00,-0.3,-2.4,86.0,,,290.0,14.4,25.9,1000.5,14.0,0.10004,1.682
2022-02-08 02:00:00+02:00,-0.4,-2.0,89.0,,,280.0,10.8,25.9,1001.3,4.0,0.10002,1.447
2022-02-08 03:00:00+02:00,-0.4,-1.8,90.0,,,280.0,10.8,25.9,1002.0,4.0,0.09966,1.431
2022-02-08 04:00:00+02:00,-0.6,-2.2,89.0,,,290.0,10.8,25.9,1002.6,4.0,0.10001,1.366
2022-02-08 05:00:00+02:00,-0.6,-2.7,86.0,,,270.0,10.8,22.2,1003.6,4.0,0.10009,1.671
2022-02-08 06:00:00+02:00,-0.6,-2.0,90.0,,,280.0,10.8,24.1,1004.2,21.0,0.12498999999999999,0.599
2022-02-08 07:00:00+02:00,-0.6,-1.4,94.0,,,280.0,14.4,24.1,1004.7,21.0,0.14498,1.34
2022-02-08 08:00:00+02:00,-0.9,-2.5,89.0,,210.0,270.0,10.8,24.1,1005.1,4.0,0.198,0.371
2022-02-08 09:00:00+02:00,-1.1,-3.5,84.0,,,280.0,10.8,22.2,1005.0,4.0,0.18597999999999998,1.509
2022-02-08 10:00:00+02:00,-1.3,-3.7,84.0,,,260.0,10.8,22.2,1005.2,4.0,0.16076,0.884
2022-02-08 11:00:00+02:00,-1.1,-4.1,80.0,,,260.0,14.4,20.4,1005.2,4.0,0.12897999999999998,0.685
2022-02-08 12:00:00+02:00,-0.5,-3.5,80.0,,,220.0,7.2,24.1,1004.5,4.0,0.1331,1.101
2022-02-08 13:00:00+02:00,-0.1,-3.0,81.0,,,220.0,7.2,24.1,1003.9,3.0,0.13847,0.859
2022-02-08 14:00:00+02:00,0.4,-2.3,82.0,,,210.0,7.2,24.1,1003.3,4.0,0.13846,0.762
2022-02-08 15:00:00+02:00,0.6,-2.0,83.0,,,200.0,7.2,24.1,1002.6,3.0,0.12897999999999998,1.004
2022-02-08 16:00:00+02:00,0.6,-2.0,83.0,,,190.0,10.8,25.9,1001.9,3.0,0.13136,3.52
2022-02-08 17:00:00+02:00,-0.0,-1.4,90.0,,,150.0,14.4,25.9,1000.2,14.0,0.12829,10.054
2022-02-08 18:00:00+02:00,-0.2,-1.0,94.0,,,160.0,14.4,27.8,999.3,14.0,0.13845,4.44
2022-02-08 19:00:00+02:00,-0.1,-0.9,94.0,,,170.0,10.8,27.8,998.5,14.0,0.1331,1.119
2022-02-08 20:00:00+02:00,0.1,-0.9,93.0,,,190.0,10.8,24.1,998.3,14.0,0.12897999999999998,1.09
2022-02-08 21:00:00+02:00,0.1,-0.6,95.0,,,180.0,10.8,24.1,998.2,14.0,0.12787,1.388
2022-02-08 22:00:00+02:00,-0.0,-0.3,98.0,,,190.0,7.2,22.2,998.3,14.0,0.1141,1.302
2022-02-08 23:00:00+02:00,0.2,-0.1,98.0,,,220.0,3.6,20.4,998.9,14.0,0.0751,1.933
2022-02-09 00:00:00+02:00,0.4,-0.0,97.0,,,280.0,10.8,13.0,999.9,14.0,0.08004,1.391
2022-02-09 01:00:00+02:00,0.6,-0.1,95.0,,,290.0,14.4,16.7,1001.0,14.0,0.10295,0.977
2022-02-09 02:00:00+02:00,0.5,-0.1,96.0,,,290.0,14.4,18.5,1002.7,14.0,0.05005,1.969
2022-02-09 03:00:00+02:00,0.5,-0.4,94.0,,,290.0,14.4,22.2,1003.7,14.0,0.032229999999999995,1.931
2022-02-09 04:00:00+02:00,0.5,-0.9,90.0,,,290.0,14.4,22.2,1004.6,14.0,0.10166,0.933
2022-02-09 05:00:00+02:00,0.2,-1.1,91.0,,,270.0,10.8,22.2,1005.4,4.0,0.10579000000000001,0.671
2022-02-09 06:00:00+02:00,-0.0,-1.0,93.0,,,270.0,10.8,25.9,1006.0,4.0,0.11934,0.179
2022-02-09 07:00:00+02:00,-0.3,-0.9,96.0,,,260.0,7.2,22.2,1006.5,5.0,0.14414,0.457
2022-02-09 08:00:00+02:00,-0.7,-0.8,99.0,,220.0,240.0,7.2,18.5,1007.1,4.0,0.14304,0.468
2022-02-09 09:00:00+02:00,-0.7,-0.8,99.0,,,200.0,7.2,18.5,1007.3,5.0,0.15059,1.306
2022-02-09 10:00:00+02:00,-0.4,-0.7,98.0,,,220.0,7.2,18.5,1007.5,3.0,0.14804,0.393
2022-02-09 11:00:00+02:00,0.6,-0.3,94.0,,,230.0,7.2,20.4,1007.5,3.0,0.1448,0.34
2022-02-09 12:00:00+02:00,0.8,-0.4,92.0,,,230.0,10.8,20.4,1007.1,2.0,0.14468999999999999,0.367
2022-02-09 13:00:00+02:00,1.3,-0.0,91.0,,,240.0,10.8,22.2,1006.9,2.0,0.14141,0.308
2022-02-09 14:00:00+02:00,1.8,0.2,89.0,,,220.0,7.2,24.1,1006.2,4.0,0.14037,0.741
2022-02-09 15:00:00+02:00,2.0,0.1,87.0,,,230.0,10.8,25.9,1006.1,3.0,0.16955,0.28
2022-02-09 16:00:00+02:00,1.8,0.2,89.0,,,220.0,10.8,25.9,1005.8,3.0,0.13499,0.501
2022-02-09 17:00:00+02:00,1.4,0.4,93.0,,,210.0,10.8,27.8,1004.9,4.0,0.13491999999999998,3.449
2022-02-09 18:00:00+02:00,1.6,0.4,92.0,,,220.0,10.8,31.5,1004.0,4.0,0.15194,1.105
2022-02-09 19:00:00+02:00,1.8,0.3,90.0,,,210.0,14.4,31.5,1002.9,4.0,0.14304,1.022
2022-02-09 20:00:00+02:00,1.7,0.5,92.0,,,210.0,14.4,29.6,1001.7,18.0,0.13867,1.131
2022-02-09 21:00:00+02:00,1.8,0.8,93.0,,,210.0,14.4,29.6,1000.7,7.0,0.10298,2.725
2022-02-09 22:00:00+02:00,1.7,0.8,94.0,,,220.0,10.8,31.5,1000.0,7.0,0.09209999999999999,2.096
2022-02-09 23:00:00+02:00,1.6,1.2,97.0,,,240.0,10.8,33.3,999.5,7.0,0.06506999999999999,1.896
2022-02-10 00:00:00+02:00,2.1,1.5,96.0,,,250.0,14.4,29.6,999.5,17.0,0.06506,1.915
2022-02-10 01:00:00+02:00,2.9,1.6,91.0,,,270.0,14.4,29.6,999.8,17.0,0.01176,1.902
2022-02-10 02:00:00+02:00,2.6,1.3,91.0,,,270.0,14.4,33.3,1000.4,4.0,0.01156,1.97
2022-02-10 03:00:00+02:00,2.5,0.6,87.0,,,260.0,14.4,35.2,1001.0,17.0,0.01149,2.929
2022-02-10 04:00:00+02:00,1.9,-0.2,86.0,,,260.0,14.4,35.2,1001.7,4.0,0.01139,3.82
2022-02-10 05:00:00+02:00,1.3,-0.8,86.0,,,270.0,14.4,35.2,1002.5,3.0,0.07004,3.019
2022-02-10 06:00:00+02:00,0.6,-1.2,88.0,,,250.0,10.8,33.3,1002.9,2.0,0.10295,2.387
2022-02-10 07:00:00+02:00,0.5,-1.3,88.0,,,260.0,14.4,35.2,1003.4,2.0,0.14731,1.97
2022-02-10 08:00:00+02:00,0.4,-1.2,89.0,,180.0,250.0,10.8,35.2,1003.7,2.0,0.13825,0.197
2022-02-10 09:00:00+02:00,0.6,-1.0,89.0,,,240.0,10.8,33.3,1004.0,3.0,0.15228999999999998,0.243
2022-02-10 10:00:00+02:00,1.7,-0.7,84.0,,,250.0,14.4,33.3,1004.1,3.0,0.14899,0.192
2022-02-10 11:00:00+02:00,2.3,-1.1,78.0,,,260.0,14.4,35.2,1003.9,3.0,0.13955,0.214
2022-02-10 12:00:00+02:00,2.5,-1.1,77.0,,,260.0,18.0,33.3,1004.0,4.0,0.13007,0.201
2022-02-10 13:00:00+02:00,2.1,0.2,87.0,,,240.0,29.5,35.2,1003.0,3.0,0.13009,0.198
2022-02-10 14:00:00+02:00,2.7,-1.3,75.0,,,250.0,18.0,37.0,1003.7,4.0,0.13008,0.225
2022-02-10 15:00:00+02:00,2.7,-1.3,75.0,,,250.0,14.4,37.0,1003.7,3.0,0.14457,0.184
2022-02-10 16:00:00+02:00,2.5,-1.1,77.0,,,250.0,14.4,37.0,1003.5,3.0,0.14458000000000001,0.233
2022-02-10 17:00:00+02:00,2.7,-1.5,74.0,,,250.0,18.0,35.2,1003.6,3.0,0.13792,1.193
2022-02-10 18:00:00+02:00,2.4,-1.4,76.0,,,250.0,14.4,38.9,1003.4,4.0,0.14595,0.282
2022-02-10 19:00:00+02:00,2.3,-1.5,76.0,,,240.0,10.8,38.9,1003.3,3.0,0.14869,0.241
2022-02-10 20:00:00+02:00,2.4,-1.4,76.0,,,250.0,14.4,37.0,1003.5,4.0,0.14218,0.694
2022-02-10 21:00:00+02:00,2.2,-1.2,78.0,,,260.0,14.4,35.2,1003.7,3.0,0.13008,1.66
2022-02-10 22:00:00+02:00,2.3,-1.0,79.0,,,260.0,14.4,33.3,1003.8,3.0,0.13153,0.759
2022-02-10 23:00:00+02:00,2.2,-0.9,80.0,,,250.0,14.4,33.3,1004.0,3.0,0.14819,0.512
2022-02-11 00:00:00+02:00,2.2,-0.9,80.0,,,250.0,14.4,29.6,1004.1,4.0,0.10168,1.541
2022-02-11 01:00:00+02:00,2.0,-0.7,82.0,,,250.0,10.8,27.8,1004.0,3.0,0.09006,1.903
2022-02-11 02:00:00+02:00,1.9,-0.5,84.0,,,250.0,10.8,25.9,1004.0,4.0,0.09004000000000001,1.87
2022-02-11 03:00:00+02:00,1.8,-0.5,85.0,,,250.0,10.8,24.1,1003.8,3.0,0.09003,1.567
2022-02-11 04:00:00+02:00,1.7,-0.7,84.0,,,260.0,14.4,22.2,1004.1,3.0,0.09004000000000001,1.448
2022-02-11 05:00:00+02:00,1.6,-0.6,85.0,,,260.0,14.4,22.2,1004.1,3.0,0.0901,1.256
2022-02-11 06:00:00+02:00,1.4,-0.7,86.0,,,260.0,14.4,25.9,1004.4,4.0,0.11,1.336
2022-02-11 07:00:00+02:00,1.2,-0.7,87.0,,,260.0,10.8,25.9,1004.6,3.0,0.14003,0.303
2022-02-11 08:00:00+02:00,1.1,-0.7,88.0,,160.0,260.0,14.4,24.1,1005.0,4.0,0.14355,0.208
2022-02-11 09:00:00+02:00,1.3,-0.6,87.0,,,270.0,10.8,24.1,1005.4,4.0,0.19132,0.222
2022-02-11 10:00:00+02:00,1.7,-1.0,82.0,,,260.0,14.4,24.1,1005.9,4.0,0.17953,0.194
2022-02-11 11:00:00+02:00,2.0,-0.9,81.0,,,270.0,10.8,24.1,1006.4,4.0,0.15136000000000002,0.187
2022-02-11 12:00:00+02:00,2.0,-1.6,77.0,,,290.0,14.4,27.8,1007.0,4.0,0.14009,0.383
2022-02-11 13:00:00+02:00,2.2,-1.9,75.0,,,270.0,14.4,27.8,1007.3,3.0,0.14003,1.229
2022-02-11 14:00:00+02:00,2.4,-2.7,69.0,,,260.0,14.4,25.9,1007.7,2.0,0.14002,0.635
2022-02-11 15:00:00+02:00,1.8,-3.5,68.0,,,280.0,10.8,25.9,1008.1,3.0,0.13923,0.655
2022-02-11 16:00:00+02:00,1.8,-4.1,65.0,,,280.0,14.4,24.1,1008.7,3.0,0.13822,0.683
2022-02-11 17:00:00+02:00,0.8,-4.4,68.0,,,280.0,10.8,22.2,1009.1,3.0,0.13166,1.35
2022-02-11 18:00:00+02:00,0.6,-4.1,71.0,,,280.0,14.4,31.5,1009.9,2.0,0.13166,0.959
2022-02-11 19:00:00+02:00,0.4,-4.4,70.0,,,280.0,7.2,25.9,1010.5,2.0,0.13742,0.851
2022-02-11 20:00:00+02:00,-0.5,-4.9,72.0,,,270.0,10.8,25.9,1011.1,3.0,0.13857,0.879
2022-02-11 21:00:00+02:00,-1.1,-4.8,76.0,,,280.0,10.8,22.2,1011.9,2.0,0.12706,2.015
2022-02-11 22:00:00+02:00,-1.2,-4.9,76.0,,,280.0,14.4,22.2,1012.6,2.0,0.09634000000000001,1.483
2022-02-11 23:00:00+02:00,-1.1,-5.0,75.0,,,290.0,10.8,22.2,1013.6,2.0,0.07346,1.932
2022-02-12 00:00:00+02:00,-1.6,-5.4,75.0,,,270.0,10.8,22.2,1014.3,2.0,0.05008,1.983
2022-02-12 01:00:00+02:00,-1.8,-5.6,75.0,,,280.0,10.8,22.2,1014.9,2.0,0.02499,1.96
2022-02-12 02:00:00+02:00,-1.7,-6.3,71.0,,,280.0,10.8,22.2,1015.5,4.0,0.03458,1.505
2022-02-12 03:00:00+02:00,-1.9,-5.9,74.0,,,280.0,20.5,22.2,1015.0,2.0,0.060020000000000004,1.115
2022-02-12 04:00:00+02:00,-1.7,-5.9,73.0,,,280.0,10.8,22.2,1016.4,2.0,0.07507,0.994
2022-02-12 05:00:00+02:00,-2.3,-6.1,75.0,,,250.0,10.8,22.2,1016.9,2.0,0.0751,0.978
2022-02-12 06:00:00+02:00,-3.1,-6.1,80.0,,,250.0,7.2,20.4,1017.4,1.0,0.11929000000000001,0.46
2022-02-12 07:00:00+02:00,-3.6,-6.1,83.0,,,230.0,7.2,22.2,1017.1,2.0,0.12359,1.15
2022-02-12 08:00:00+02:00,-3.6,-5.8,85.0,,160.0,210.0,7.2,24.1,1017.0,1.0,0.02009,1.692
2022-02-12 09:00:00+02:00,-2.9,-5.4,83.0,,,220.0,10.8,25.9,1016.7,2.0,0.11923,1.121
2022-02-12 10:00:00+02:00,-2.0,-5.2,79.0,,,230.0,10.8,25.9,1016.7,2.0,0.12179999999999999,0.192
2022-02-12 11:00:00+02:00,-0.2,-4.3,74.0,,,240.0,14.4,29.6,1016.5,2.0,0.1207,0.184
2022-02-12 12:00:00+02:00,0.5,-3.8,73.0,,,240.0,14.4,29.6,1016.3,4.0,0.11925,0.22
2022-02-12 13:00:00+02:00,1.0,-2.9,75.0,,,250.0,14.4,31.5,1016.1,3.0,0.03532,0.177
2022-02-12 14:00:00+02:00,1.4,-2.0,78.0,,,250.0,14.4,35.2,1016.0,4.0,0.027579999999999997,0.573
2022-02-12 15:00:00+02:00,2.0,-1.4,78.0,,,250.0,18.0,37.0,1015.9,3.0,0.02918,2.106
2022-02-12 16:00:00+02:00,2.3,-1.1,78.0,,,250.0,18.0,40.8,1015.9,3.0,0.03003,2.116
2022-02-12 17:00:00+02:00,1.3,-0.2,90.0,,,250.0,18.0,40.8,1016.2,3.0,0.17156,2.152
2022-02-12 18:00:00+02:00,1.4,-0.2,89.0,,,250.0,18.0,40.8,1016.4,21.0,0.19488999999999998,2.139
2022-02-12 19:00:00+02:00,1.9,-1.0,81.0,,,250.0,18.0,42.6,1016.5,21.0,0.18815,2.188
2022-02-12 20:00:00+02:00,2.0,-1.6,77.0,,,260.0,21.6,42.6,1016.9,4.0,0.14881,2.144
2022-02-12 21:00:00+02:00,2.1,-1.9,75.0,,,260.0,18.0,44.5,1017.0,14.0,0.11926,2.186
2022-02-12 22:00:00+02:00,2.0,-2.1,74.0,,,260.0,18.0,44.5,1017.3,14.0,0.10474,2.854
2022-02-12 23:00:00+02:00,1.7,-1.7,78.0,,,260.0,18.0,44.5,1017.6,14.0,0.06501,3.468
2022-02-13 00:00:00+02:00,1.7,-2.1,76.0,,,250.0,14.4,42.6,1017.6,19.0,0.018359999999999998,2.115
2022-02-13 01:00:00+02:00,1.8,-2.2,75.0,,,250.0,18.0,40.8,1017.9,21.0,0.01597,1.806
2022-02-13 02:00:00+02:00,1.6,-2.5,74.0,,,250.0,14.4,40.8,1017.9,4.0,0.013560000000000001,0.815
2022-02-13 03:00:00+02:00,1.4,-2.5,75.0,,,240.0,10.8,38.9,1017.4,21.0,0.011460000000000001,0.829
2022-02-13 04:00:00+02:00,1.1,-2.5,77.0,,,250.0,10.8,37.0,1017.1,21.0,0.01112,0.839
2022-02-13 05:00:00+02:00,1.0,-2.6,77.0,,,220.0,10.8,35.2,1016.4,21.0,0.010960000000000001,0.894
